week,year,month,search_index,search_growth,momentum_4w,keyword_frequency,brand_popularity,avg_price,avg_rating,cotton_ratio,printed_ratio,oversized_ratio,pastel_ratio,dark_ratio,bright_ratio,pattern_printed_ratio,pattern_plain_ratio,image_count,availability_count,discount_avg,new_arrival_ratio,lag_1_search,lag_2_search,lag_3_search,rolling_mean_4w,rolling_std_4w,season_Monsoon,season_Summer,season_Winter,category_Jeans,category_Kurti,category_Saree,category_Streetwear,category_TShirt,trend_label,next_week_search
106,2023,3,62.44,-0.0490405117270789,63.3125,180,0.52,1992.22,3.74,0.11,0.26,0.37,0.42,0.19,0.39,0.26,0.74,253,337,0.23,0.38,65.66,59.21,65.94,63.3125,3.162608364414784,0,1,0,0,0,0,0,0,1,63.86
107,2023,3,63.86,0.0227418321588726,62.7925,183,0.32,1853.54,3.93,0.07,0.33,0.1,0.27,0.3,0.43,0.33,0.67,276,287,0.17,0.42,62.44,65.66,59.21,62.792500000000004,2.7276775835864013,0,1,0,0,0,0,0,0,1,68.95
108,2023,3,68.95,0.0797056060131538,65.22749999999999,223,0.5,2082.03,3.79,0.3,0.19,0.11,0.82,0.6,0.0,0.19,0.81,297,374,0.23,0.56,63.86,62.44,65.66,65.22749999999999,2.8097612591344463,0,1,0,0,0,0,0,0,2,69.64
109,2023,4,69.64,0.0100072516316169,66.2225,229,0.33,1828.93,3.9,0.24,0.16,0.05,0.25,0.14,0.61,0.16,0.84,298,357,0.18,0.22,68.95,63.86,62.44,66.2225,3.6058875467767044,0,1,0,0,0,0,0,0,1,66.72
110,2023,4,66.72,-0.0419299253302699,67.2925,194,0.64,1767.96,4.06,0.11,0.15,0.1,0.69,0.56,0.0,0.15,0.85,286,337,0.23,0.13,69.64,68.95,63.86,67.2925,2.6056269239217316,0,1,0,0,0,0,0,0,1,66.82
111,2023,4,66.82,0.0014988009592324,68.0325,182,0.66,1597.88,3.78,0.16,0.12,0.18,0.51,0.52,0.0,0.12,0.88,299,326,0.21,0.11,66.72,69.64,68.95,68.0325,1.485336662174294,0,1,0,0,0,0,0,0,1,59.66
112,2023,4,59.66,-0.1071535468422627,65.71,164,0.34,1576.6,4.01,0.13,0.74,0.16,0.34,0.45,0.21,0.74,0.26,316,341,0.11,0.19,66.82,66.72,69.64,65.71,4.2543938071911,0,1,0,0,0,0,0,0,0,60.94
113,2023,5,60.94,0.0214549111632584,63.535,171,0.88,1956.52,4.0,0.07,0.28,0.24,0.8,0.64,0.0,0.28,0.72,276,284,0.25,0.05,59.66,66.82,66.72,63.535,3.7720507242965593,0,1,0,0,0,0,0,0,1,63.07
114,2023,5,63.07,0.0349524122087299,62.6225,204,0.7,1910.89,4.14,0.17,0.48,0.04,0.36,0.74,0.0,0.48,0.52,273,307,0.19,0.48,60.94,59.66,66.82,62.622499999999995,3.1319043727418676,0,1,0,0,0,0,0,0,1,54.2
115,2023,5,54.2,-0.1406373870302837,59.4675,158,0.35,1902.67,3.86,0.64,0.52,0.15,0.15,0.46,0.39,0.52,0.48,286,365,0.24,0.28,63.07,60.94,59.66,59.4675,3.7828505565688575,0,1,0,0,0,0,0,0,0,59.97
116,2023,5,59.97,0.1064575645756455,59.545,175,0.59,1827.57,3.83,0.32,0.6,0.5,0.62,0.48,0.0,0.6,0.4,274,354,0.09,0.13,54.2,63.07,60.94,59.544999999999995,3.79127507135352,0,1,0,0,0,0,0,0,2,55.31
117,2023,6,55.31,-0.0777055194263798,58.1375,155,0.62,1863.19,3.82,0.66,0.41,0.1,0.34,0.85,0.0,0.41,0.59,252,300,0.23,0.22,59.97,54.2,63.07,58.1375,4.130628483253706,1,0,0,0,0,0,0,0,0,57.92
118,2023,6,57.92,0.0471885734948471,56.85,174,0.5,1913.85,4.27,0.15,0.29,0.2,0.86,0.23,0.0,0.29,0.71,293,323,0.21,0.2,55.31,59.97,54.2,56.85,2.5995768886494393,1,0,0,0,0,0,0,0,1,53.46
119,2023,6,53.46,-0.0770027624309392,56.665000000000006,156,0.82,1989.14,3.78,0.61,0.43,0.15,0.67,0.17,0.16,0.43,0.57,251,321,0.19,0.5,57.92,55.31,59.97,56.665000000000006,2.863919226049097,1,0,0,0,0,0,0,0,0,51.32
120,2023,6,51.32,-0.0400299289188178,54.502500000000005,150,0.65,2175.42,4.28,0.6,0.33,0.15,0.55,0.22,0.23,0.33,0.67,264,314,0.2,0.3,53.46,57.92,55.31,54.502500000000005,2.801575449635544,1,0,0,0,0,0,0,0,1,41.9
121,2023,7,41.9,-0.1835541699142634,51.150000000000006,126,0.32,1611.6,4.17,0.44,0.33,0.17,0.71,0.78,0.0,0.33,0.67,204,276,0.15,0.09,51.32,53.46,57.92,51.150000000000006,6.751799760064055,1,0,0,0,0,0,0,0,0,43.19
122,2023,7,43.19,0.0307875894988065,47.4675,132,0.66,1894.18,4.03,0.21,0.43,0.04,0.11,0.33,0.56,0.43,0.57,233,288,0.17,0.21,41.9,51.32,53.46,47.4675,5.774826837230836,1,0,0,0,0,0,0,0,1,41.06
123,2023,7,41.06,-0.0493169715211853,44.36750000000001,128,0.86,2063.84,3.87,0.47,0.11,0.16,0.07,0.31,0.62,0.11,0.89,232,267,0.18,0.12,43.19,41.9,51.32,44.36750000000001,4.717056815430766,1,0,0,0,0,0,0,0,1,41.03
124,2023,7,41.03,-0.0007306380905991,41.795,121,0.32,1792.21,4.41,0.56,0.22,0.13,0.39,0.73,0.0,0.22,0.78,233,257,0.22,0.58,41.06,43.19,41.9,41.795,1.013656746636711,1,0,0,0,0,0,0,0,1,36.62
125,2023,8,36.62,-0.1074823300024373,40.475,103,0.48,2087.81,3.99,0.17,0.03,0.44,0.57,0.66,0.0,0.03,0.97,186,241,0.19,0.27,41.03,41.06,43.19,40.475,2.7617928959287097,1,0,0,0,0,0,0,0,0,37.9
126,2023,8,37.9,0.0349535772801747,39.1525,125,0.85,1770.12,3.5,0.43,0.33,0.11,0.57,0.41,0.02,0.33,0.67,198,290,0.2,0.15,36.62,41.03,41.06,39.1525,2.2469145511128032,1,0,0,0,0,0,0,0,1,35.88
127,2023,8,35.88,-0.0532981530343007,37.8575,122,0.62,2132.72,3.92,0.2,0.32,0.11,0.6,0.51,0.0,0.32,0.68,237,268,0.14,0.42,37.9,36.62,41.03,37.8575,2.2736516150609507,1,0,0,0,0,0,0,0,0,36.35
128,2023,8,36.35,0.0130992196209587,36.6875,109,0.63,1828.76,3.86,0.2,0.74,0.37,0.3,0.27,0.43,0.74,0.26,184,299,0.2,0.7,35.88,37.9,36.62,36.6875,0.8642289434342071,1,0,0,0,0,0,0,0,1,27.6
129,2023,9,27.6,-0.2407152682255845,34.4325,72,0.85,1876.68,4.29,0.12,0.71,0.02,0.56,0.4,0.04,0.71,0.29,214,196,0.2,0.43,36.35,35.88,37.9,34.4325,4.636042673085491,0,0,0,0,0,0,0,0,0,36.81
130,2023,9,36.81,0.3336956521739129,34.160000000000004,104,0.38,2225.9,4.24,0.36,0.27,0.28,0.75,0.12,0.13,0.27,0.73,221,325,0.16,0.41,27.6,36.35,35.88,34.160000000000004,4.389783593755283,0,0,0,0,0,0,0,0,2,38.58
131,2023,9,38.58,0.0480847595762019,34.835,107,0.61,1931.47,4.41,0.12,0.21,0.03,0.49,0.17,0.34,0.21,0.79,231,270,0.2,0.17,36.81,27.6,36.35,34.835,4.91820089056994,0,0,0,0,0,0,0,0,1,37.03
132,2023,9,37.03,-0.0401762571280455,35.005,113,0.52,2048.26,3.63,0.11,0.29,0.1,0.09,0.34,0.57,0.29,0.71,193,295,0.14,0.08,38.58,36.81,27.6,35.005,4.99910992077619,0,0,0,0,0,0,0,0,1,37.6
133,2023,10,37.6,0.0153929246556845,37.505,108,0.37,1967.46,4.3,0.37,0.69,0.01,0.4,0.47,0.13,0.69,0.31,239,261,0.16,0.05,37.03,38.58,36.81,37.505,0.790210942303335,0,0,0,0,0,0,0,0,1,32.95
134,2023,10,32.95,-0.1236702127659573,36.540000000000006,114,0.76,1840.05,3.99,0.06,0.43,0.34,0.48,0.39,0.13,0.43,0.57,190,283,0.19,0.02,37.6,37.03,38.58,36.540000000000006,2.4774583750292782,0,0,0,0,0,0,0,0,0,35.05
135,2023,10,35.05,0.0637329286798178,35.6575,120,0.54,1785.42,4.1,0.37,0.09,0.28,0.66,0.73,0.0,0.09,0.91,218,284,0.15,0.32,32.95,37.6,37.03,35.6575,2.1100296206458404,0,0,0,0,0,0,0,0,2,40.66
136,2023,10,40.66,0.1600570613409415,36.565,118,0.69,1757.19,3.42,0.24,0.09,0.02,0.48,0.53,0.0,0.09,0.91,240,274,0.18,0.2,35.05,32.95,37.6,36.565,3.326845352582939,0,0,0,0,0,0,0,0,2,34.71
137,2023,11,34.71,-0.1463354648302999,35.8425,107,0.36,2080.99,4.54,0.35,0.72,0.17,0.47,0.32,0.21,0.72,0.28,219,312,0.2,0.14,40.66,35.05,32.95,35.8425,3.3409317562624334,0,0,0,0,0,0,0,0,0,43.44
138,2023,11,43.44,0.2515125324114087,38.465,125,0.4,1577.91,4.36,0.27,0.39,0.03,0.64,0.92,0.0,0.39,0.61,229,301,0.23,0.14,34.71,40.66,35.05,38.464999999999996,4.294605142889837,0,0,0,0,0,0,0,0,2,38.66
139,2023,11,38.66,-0.110036832412523,39.3675,124,0.33,1765.56,4.05,0.09,0.38,0.02,0.22,0.32,0.46,0.38,0.62,230,296,0.23,0.66,43.44,34.71,40.66,39.3675,3.6719057268221182,0,0,0,0,0,0,0,0,0,42.32
140,2023,11,42.32,0.0946714950853595,39.7825,124,0.5,1892.54,4.52,0.25,0.27,0.21,0.19,0.42,0.39,0.27,0.73,207,300,0.15,0.16,38.66,43.44,34.71,39.7825,3.9499567508183797,0,0,0,0,0,0,0,0,2,41.65
141,2023,12,41.65,-0.0158317580340264,41.5175,123,0.43,1937.73,4.1,0.45,0.4,0.07,0.23,0.5,0.27,0.4,0.6,251,266,0.17,0.15,42.32,38.66,43.44,41.5175,2.043108334540497,0,0,1,0,0,0,0,0,1,43.85
142,2023,12,43.85,0.0528211284513806,41.62,120,0.88,1759.46,4.61,0.13,0.28,0.0,0.45,0.58,0.0,0.28,0.72,250,288,0.21,0.23,41.65,42.32,38.66,41.62,2.1775674501613427,0,0,1,0,0,0,0,0,2,50.28
143,2023,12,50.28,0.1466362599771948,44.525,138,0.43,1809.24,3.33,0.02,0.51,0.16,0.46,0.33,0.21,0.51,0.49,243,243,0.21,0.04,43.85,41.65,42.32,44.525,3.945600925926053,0,0,1,0,0,0,0,0,2,45.04
144,2023,12,45.04,-0.1042163882259348,45.205,151,0.58,1874.17,4.17,0.5,0.31,0.18,0.26,0.15,0.59,0.31,0.69,238,250,0.1,0.17,50.28,43.85,41.65,45.205,3.6631907767229994,0,0,1,0,0,0,0,0,0,52.52
145,2024,1,52.52,0.1660746003552398,47.9225,150,0.75,1918.28,3.59,0.2,0.14,0.15,0.52,0.39,0.09,0.14,0.86,260,316,0.15,0.12,45.04,50.28,43.85,47.9225,4.146841167282411,0,0,1,0,0,0,0,0,2,52.1
146,2024,1,52.1,-0.0079969535415079,49.985,156,0.4,1870.43,4.19,0.43,0.25,0.37,0.07,0.32,0.61,0.25,0.75,242,337,0.2,0.04,52.52,45.04,50.28,49.985,3.43702875557769,0,0,1,0,0,0,0,0,1,52.41
147,2024,1,52.41,0.0059500959692897,50.5175,154,0.4,2036.65,4.17,0.14,0.33,0.22,0.2,0.52,0.28,0.33,0.67,259,310,0.23,0.2,52.1,52.52,45.04,50.5175,3.6559939369025027,0,0,1,0,0,0,0,0,1,55.5
148,2024,1,55.5,0.0589582140812823,53.1325,165,0.68,1929.85,4.32,0.3,0.62,0.03,0.43,0.42,0.15,0.62,0.38,259,276,0.25,0.35,52.41,52.1,52.52,53.1325,1.5883193423660837,0,0,1,0,0,0,0,0,2,61.11
149,2024,2,61.11,0.1010810810810811,55.28,182,0.77,1917.42,4.28,0.18,0.31,0.01,0.55,0.27,0.18,0.31,0.69,260,336,0.17,0.16,55.5,52.41,52.1,55.28,4.178779726188095,0,0,1,0,0,0,0,0,2,63.09
150,2024,2,63.09,0.0324005891016201,58.0275,193,0.37,1849.72,4.64,0.12,0.2,0.38,0.24,0.25,0.51,0.2,0.8,279,319,0.15,0.04,61.11,55.5,52.41,58.0275,4.935425513570267,0,0,1,0,0,0,0,0,1,63.0
151,2024,2,63.0,-0.0014265335235378,60.675,191,0.61,1601.98,3.83,0.61,0.45,0.26,0.7,0.34,0.0,0.45,0.55,285,338,0.18,0.29,63.09,61.11,55.5,60.675000000000004,3.568739273188781,0,0,1,0,0,0,0,0,1,65.8
152,2024,2,65.8,0.0444444444444445,63.25,186,0.71,2352.7,3.63,0.35,0.23,0.1,0.39,0.5,0.11,0.23,0.77,278,346,0.22,0.03,63.0,63.09,61.11,63.25,1.929611359833805,0,0,1,0,0,0,0,0,1,65.51
153,2024,3,65.51,-0.0044072948328266,64.35,209,0.57,2086.4,4.14,0.34,0.5,0.42,0.44,0.78,0.0,0.5,0.5,255,282,0.14,0.48,65.8,63.0,63.09,64.35,1.5119744265913415,0,1,0,0,0,0,0,0,1,65.04
154,2024,3,65.04,-0.0071744771790566,64.8375,187,0.68,2014.89,4.02,0.1,0.7,0.37,0.26,0.55,0.19,0.7,0.3,232,302,0.22,0.18,65.51,65.8,63.0,64.8375,1.2643937941425412,0,1,0,0,0,0,0,0,1,63.16
155,2024,3,63.16,-0.0289052890528906,64.8775,205,0.76,1938.89,4.34,0.09,0.29,0.26,0.13,0.41,0.46,0.29,0.71,261,315,0.14,0.06,65.04,65.51,65.8,64.8775,1.1870516697541709,0,1,0,0,0,0,0,0,1,60.4
156,2024,3,60.4,-0.0436985433818872,63.5275,180,0.33,1997.3,4.04,0.66,0.72,0.15,0.65,0.68,0.0,0.72,0.28,295,310,0.24,0.16,63.16,65.04,65.51,63.5275,2.3190712940024643,0,1,0,0,0,0,0,0,1,67.05
157,2024,4,67.05,0.1100993377483443,63.9125,215,0.89,1949.24,3.94,0.31,0.23,0.09,0.28,0.54,0.18,0.23,0.77,296,385,0.17,0.26,60.4,63.16,65.04,63.9125,2.8295509066516007,0,1,0,0,0,0,0,0,2,66.36
158,2024,4,66.36,-0.0102908277404921,64.24249999999999,211,0.43,2052.1,4.11,0.49,0.5,0.07,0.33,0.12,0.55,0.5,0.5,292,372,0.22,0.14,67.05,60.4,63.16,64.24249999999999,3.0715075017542883,0,1,0,0,0,0,0,0,1,64.77
159,2024,4,64.77,-0.0239602169981917,64.645,191,0.74,1505.11,3.71,0.58,0.04,0.14,0.31,0.35,0.34,0.04,0.96,289,327,0.21,0.11,66.36,67.05,60.4,64.645,2.98668712790602,0,1,0,0,0,0,0,0,1,61.57
160,2024,4,61.57,-0.0494055890072563,64.9375,189,0.48,1719.42,4.33,0.09,0.18,0.05,0.41,0.68,0.0,0.18,0.82,282,265,0.18,0.43,64.77,66.36,67.05,64.9375,2.439554262565088,0,1,0,0,0,0,0,0,1,60.5
161,2024,5,60.5,-0.0173785934708462,63.3,170,0.61,1743.33,4.3,0.13,0.27,0.12,0.41,0.66,0.0,0.27,0.73,314,339,0.15,0.36,61.57,64.77,66.36,63.3,2.729920633766905,0,1,0,0,0,0,0,0,1,60.99
162,2024,5,60.99,0.008099173553719,61.9575,173,0.33,2221.5,4.1,0.18,0.38,0.09,0.46,0.28,0.26,0.38,0.62,285,318,0.15,0.35,60.5,61.57,64.77,61.957499999999996,1.9253289762184587,0,1,0,0,0,0,0,0,1,62.58
163,2024,5,62.58,0.0260698475159861,61.41,176,0.67,1739.01,4.09,0.09,0.38,0.04,0.03,0.42,0.55,0.38,0.62,269,315,0.15,0.55,60.99,60.5,61.57,61.41,0.8942408325873256,0,1,0,0,0,0,0,0,1,55.8
164,2024,5,55.8,-0.1083413231064237,59.9675,171,0.87,2085.54,4.28,0.43,0.21,0.08,0.2,0.04,0.76,0.21,0.79,268,333,0.16,0.04,62.58,60.99,60.5,59.9675,2.916749046455649,0,1,0,0,0,0,0,0,0,58.28
165,2024,6,58.28,0.0444444444444445,59.4125,184,0.76,2142.52,4.37,0.05,0.39,0.2,0.4,0.91,0.0,0.39,0.61,271,303,0.13,0.29,55.8,62.58,60.99,59.4125,2.9918932133349916,1,0,0,0,0,0,0,0,1,62.09
166,2024,6,62.09,0.0653740562800275,59.6875,172,0.52,2117.44,3.81,0.49,0.2,0.15,0.4,0.17,0.43,0.2,0.8,245,316,0.25,0.17,58.28,55.8,62.58,59.6875,3.226570676946857,1,0,0,0,0,0,0,0,2,52.78
167,2024,6,52.78,-0.1499436302142052,57.2375,149,0.81,2100.16,4.13,0.06,0.24,0.08,0.48,0.78,0.0,0.24,0.76,234,324,0.21,0.16,62.09,58.28,55.8,57.237500000000004,3.939935490165647,1,0,0,0,0,0,0,0,0,56.54
168,2024,6,56.54,0.0712391057218642,57.4225,158,0.89,2015.82,4.23,0.09,0.25,0.24,0.43,0.46,0.11,0.25,0.75,243,343,0.18,0.3,52.78,62.09,58.28,57.4225,3.866629669363247,1,0,0,0,0,0,0,0,2,45.69
169,2024,7,45.69,-0.1918995401485673,54.275,116,0.81,2066.21,4.24,0.15,0.16,0.19,0.48,0.32,0.2,0.16,0.84,243,279,0.13,0.4,56.54,52.78,62.09,54.275,6.883354317966426,1,0,0,0,0,0,0,0,0,48.14
170,2024,7,48.14,0.0536222368133072,50.7875,137,0.83,1919.39,4.02,0.17,0.19,0.24,0.39,0.3,0.31,0.19,0.81,286,271,0.21,0.46,45.69,56.54,52.78,50.7875,4.832358809801616,1,0,0,0,0,0,0,0,2,44.32
171,2024,7,44.32,-0.0793518903199003,48.6725,132,0.37,1569.79,3.73,0.38,0.4,0.0,0.52,0.24,0.24,0.4,0.6,246,288,0.24,0.25,48.14,45.69,56.54,48.6725,5.477854659140514,1,0,0,0,0,0,0,0,0,47.09
172,2024,7,47.09,0.0625,46.31,158,0.56,1950.67,4.05,0.04,0.48,0.17,0.63,0.38,0.0,0.48,0.52,260,261,0.19,0.14,44.32,48.14,45.69,46.31,1.6635103446229689,1,0,0,0,0,0,0,0,2,38.34
173,2024,8,38.34,-0.1858143979613505,44.4725,125,0.37,1814.85,4.08,0.35,0.07,0.24,0.75,0.32,0.0,0.07,0.93,216,274,0.14,0.24,47.09,44.32,48.14,44.472500000000004,4.394415964228667,1,0,0,0,0,0,0,0,0,42.11
174,2024,8,42.11,0.0983307250912883,42.965,130,0.33,2167.57,3.69,0.5,0.21,0.21,0.04,0.23,0.73,0.21,0.79,231,321,0.1,0.15,38.34,47.09,44.32,42.965,3.695641577137574,1,0,0,0,0,0,0,0,2,38.75
175,2024,8,38.75,-0.0797910235098551,41.572500000000005,115,0.68,2106.23,4.63,0.4,0.45,0.06,0.25,0.28,0.47,0.45,0.55,239,267,0.18,0.1,42.11,38.34,47.09,41.572500000000005,4.047520846147843,1,0,0,0,0,0,0,0,0,35.88
176,2024,8,35.88,-0.0740645161290322,38.77,110,0.69,1895.34,4.07,0.08,0.29,0.12,0.1,0.48,0.42,0.29,0.71,214,294,0.13,0.01,38.75,42.11,38.34,38.77,2.562095496529142,1,0,0,0,0,0,0,0,0,36.0
177,2024,9,36.0,0.0033444816053511,38.185,107,0.87,2064.77,4.34,0.53,0.13,0.0,0.4,0.59,0.01,0.13,0.87,220,324,0.16,0.27,35.88,38.75,42.11,38.185,2.9332632567389787,0,0,0,0,0,0,0,0,1,38.12
178,2024,9,38.12,0.0588888888888887,37.1875,116,0.88,1713.48,4.51,0.44,0.1,0.4,0.3,0.61,0.09,0.1,0.9,232,299,0.32,0.12,36.0,35.88,38.75,37.1875,1.464089591976886,0,0,0,0,0,0,0,0,2,33.94
179,2024,9,33.94,-0.1096537250786988,35.985,122,0.71,2120.9,3.9,0.07,0.4,0.02,0.17,0.6,0.23,0.4,0.6,241,234,0.17,0.2,38.12,36.0,35.88,35.985,1.707971506398299,0,0,0,0,0,0,0,0,0,33.81
180,2024,9,33.81,-0.0038302887448437,35.4675,98,0.63,2009.45,4.41,0.33,0.58,0.08,0.24,0.24,0.52,0.58,0.42,217,270,0.22,0.37,33.94,38.12,36.0,35.4675,2.033049843626199,0,0,0,0,0,0,0,0,1,37.23
181,2024,10,37.23,0.1011535048802128,35.775,116,0.81,2131.43,3.9,0.43,0.29,0.13,0.16,0.64,0.2,0.29,0.71,202,281,0.27,0.17,33.81,33.94,38.12,35.775,2.2244474969458103,0,0,0,0,0,0,0,0,2,34.73
182,2024,10,34.73,-0.067150147730325,34.927499999999995,96,0.56,2159.99,3.96,0.12,0.32,0.01,0.46,0.76,0.0,0.32,0.68,200,263,0.24,0.08,37.23,33.81,33.94,34.927499999999995,1.5879205479710143,0,0,0,0,0,0,0,0,0,33.28
183,2024,10,33.28,-0.0417506478548803,34.7625,92,0.41,2240.64,4.09,0.41,0.16,0.01,0.16,0.53,0.31,0.16,0.84,197,236,0.19,0.19,34.73,37.23,33.81,34.7625,1.7506831999732506,0,0,0,0,0,0,0,0,1,36.96
184,2024,10,36.96,0.1105769230769231,35.55,108,0.56,2223.54,3.81,0.37,0.44,0.57,0.42,0.61,0.0,0.44,0.56,202,251,0.25,0.2,33.28,34.73,37.23,35.55,1.8828878529186235,0,0,0,0,0,0,0,0,2,37.91
185,2024,11,37.91,0.0257034632034631,35.72,108,0.32,2151.55,3.85,0.42,0.12,0.17,0.17,0.3,0.53,0.12,0.88,224,278,0.19,0.41,36.96,33.28,34.73,35.72,2.102966159182901,0,0,0,0,0,0,0,0,1,43.51
186,2024,11,43.51,0.147718280137167,37.915,142,0.5,1811.53,3.98,0.38,0.7,0.13,0.58,0.24,0.18,0.7,0.3,221,285,0.19,0.26,37.91,36.96,33.28,37.915,4.230811584869767,0,0,0,0,0,0,0,0,2,39.87
187,2024,11,39.87,-0.0836589289818432,39.5625,99,0.67,1553.35,4.45,0.19,0.13,0.07,0.34,0.65,0.01,0.13,0.87,214,290,0.05,0.45,43.51,37.91,36.96,39.5625,2.8971868539443655,0,0,0,0,0,0,0,0,0,41.38
188,2024,11,41.38,0.0378730875344872,40.6675,136,0.42,2398.77,4.03,0.31,0.25,0.06,0.54,0.46,0.0,0.25,0.75,264,305,0.09,0.4,39.87,43.51,37.91,40.6675,2.3683520993863914,0,0,0,0,0,0,0,0,1,38.36
189,2024,12,38.36,-0.0729821169647173,40.78,114,0.77,1750.81,4.84,0.16,0.46,0.14,0.7,0.45,0.0,0.46,0.54,238,285,0.19,0.11,41.38,39.87,43.51,40.78,2.1982872120512154,0,0,1,0,0,0,0,0,0,41.97
190,2024,12,41.97,0.0941084462982273,40.395,132,0.88,1955.85,3.62,0.2,0.5,0.15,0.43,0.38,0.19,0.5,0.5,208,278,0.16,0.1,38.36,41.38,39.87,40.394999999999996,1.6194340575237856,0,0,1,0,0,0,0,0,2,44.16
191,2024,12,44.16,0.0521801286633309,41.4675,137,0.83,2138.91,3.23,0.39,0.19,0.03,0.37,0.41,0.22,0.19,0.81,227,319,0.2,0.3,41.97,38.36,41.38,41.4675,2.39208939353608,0,0,1,0,0,0,0,0,2,53.05
192,2024,12,53.05,0.2013134057971015,44.385,159,0.8,1960.66,3.71,0.29,0.71,0.05,0.28,0.16,0.56,0.71,0.29,275,278,0.14,0.07,44.16,41.97,38.36,44.385,6.252084985560212,0,0,1,0,0,0,0,0,2,52.79
193,2025,1,52.79,-0.0049010367577756,47.9925,179,0.53,2211.67,4.29,0.29,0.13,0.02,0.61,0.64,0.0,0.13,0.87,241,297,0.18,0.48,53.05,44.16,41.97,47.9925,5.760580844556126,0,0,1,0,0,0,0,0,1,52.28
194,2025,1,52.28,-0.009660920628907,50.57,147,0.46,2135.93,4.03,0.29,0.05,0.05,0.26,0.88,0.0,0.05,0.95,279,289,0.22,0.21,52.79,53.05,44.16,50.57,4.285284899124751,0,0,1,0,0,0,0,0,1,54.74
195,2025,1,54.74,0.0470543228768172,53.215,164,0.4,2161.36,4.57,0.05,0.46,0.08,0.29,0.33,0.38,0.46,0.54,263,316,0.19,0.52,52.28,52.79,53.05,53.215,1.0657860948612496,0,0,1,0,0,0,0,0,1,52.58
196,2025,1,52.58,-0.0394592619656558,53.0975,166,0.64,1921.7,4.1,0.31,0.52,0.42,0.2,0.47,0.33,0.52,0.48,272,303,0.17,0.27,54.74,52.28,52.79,53.0975,1.1148206133722185,0,0,1,0,0,0,0,0,1,57.45
197,2025,2,57.45,0.092620768352986,54.2625,169,0.8,2047.16,3.83,0.18,0.36,0.26,0.76,0.88,0.0,0.36,0.64,277,325,0.23,0.51,52.58,54.74,52.28,54.2625,2.3909046405073204,0,0,1,0,0,0,0,0,2,57.17
198,2025,2,57.17,-0.0048738033072236,55.485,175,0.3,2088.26,4.4,0.4,0.42,0.05,0.2,0.29,0.51,0.42,0.58,260,314,0.26,0.11,57.45,52.58,54.74,55.485,2.287247253796418,0,0,1,0,0,0,0,0,1,62.68
199,2025,2,62.68,0.0963792198705615,57.47,185,0.44,1871.87,3.92,0.27,0.48,0.03,0.51,0.47,0.02,0.48,0.52,292,277,0.25,0.24,57.17,57.45,52.58,57.47,4.129027326945855,0,0,1,0,0,0,0,0,2,66.63
200,2025,2,66.63,0.0630185067007018,60.9825,210,0.34,2153.9,4.07,0.46,0.38,0.13,0.79,0.52,0.0,0.38,0.62,247,316,0.16,0.12,62.68,57.17,57.45,60.9825,4.5383357816125836,0,0,1,0,0,0,0,0,2,65.18
201,2025,3,65.18,-0.0217619690829954,62.915,192,0.7,1899.41,3.93,0.52,0.32,0.16,0.72,0.29,0.0,0.32,0.68,253,308,0.3,0.33,66.63,62.68,57.17,62.915,4.162999719753156,0,1,0,0,0,0,0,0,1,62.56
202,2025,3,62.56,-0.040196379257441,64.2625,198,0.87,2217.4,4.08,0.32,0.68,0.06,0.67,0.59,0.0,0.68,0.32,263,343,0.21,0.3,65.18,66.63,62.68,64.2625,1.9874334370400129,0,1,0,0,0,0,0,0,1,68.75
203,2025,3,68.75,0.0989450127877238,65.78,219,0.52,1949.68,4.09,0.11,0.08,0.06,0.35,0.09,0.56,0.08,0.92,292,357,0.21,0.16,62.56,65.18,66.63,65.78,2.5994743058288714,0,1,0,0,0,0,0,0,2,69.03
204,2025,3,69.03,0.0040727272727272,66.38,210,0.72,1961.38,4.4,0.35,0.57,0.17,0.16,0.71,0.13,0.57,0.43,285,375,0.22,0.3,68.75,62.56,65.18,66.38,3.0914829235602155,0,1,0,0,0,0,0,0,1,65.02
205,2025,4,65.02,-0.0580906852093293,66.34,195,0.57,1954.46,3.74,0.44,0.13,0.13,0.5,0.13,0.37,0.13,0.87,260,342,0.18,0.22,69.03,68.75,62.56,66.34,3.113144176979993,0,1,0,0,0,0,0,0,0,63.03
206,2025,4,63.03,-0.0306059673946477,66.4575,210,0.47,1909.86,4.09,0.33,0.53,0.12,0.37,0.27,0.36,0.53,0.47,248,338,0.15,0.07,65.02,69.03,68.75,66.4575,2.9261735537497486,0,1,0,0,0,0,0,0,1,65.43
207,2025,4,65.43,0.0380771061399334,65.6275,190,0.86,1796.53,4.12,0.37,0.29,0.15,0.26,0.37,0.37,0.29,0.71,254,298,0.15,0.55,63.03,65.02,69.03,65.6275,2.498804714257983,0,1,0,0,0,0,0,0,1,61.85
208,2025,4,61.85,-0.0547149625554027,63.8325,181,0.58,2196.94,3.91,0.18,0.21,0.03,0.35,0.51,0.14,0.21,0.79,278,294,0.21,0.2,65.43,63.03,65.02,63.8325,1.6868585200498907,0,1,0,0,0,0,0,0,0,64.31
209,2025,5,64.31,0.0397736459175424,63.655,183,0.42,2230.21,4.05,0.4,0.11,0.01,0.29,0.47,0.24,0.11,0.89,273,364,0.2,0.09,61.85,65.43,63.03,63.655,1.5522349478515198,0,1,0,0,0,0,0,0,1,59.61
